doc_id,url,title,doc_len
523,http://travel.kompas.com/read/2024/04/18/124019927/vietnam-dan-china-siap-bangun-jalur-kereta-cepat-sebelum-2030,Vietnam dan China Siap Bangun Jalur Kereta Cepat Sebelum 2030,272
524,http://travel.kompas.com/read/2024/05/03/163300127/waktu-terbaik-berkunjung-ke-vietnam-berdasarkan-musim,Waktu Terbaik Berkunjung ke Vietnam Berdasarkan Musim,370
525,http://travel.kompas.com/read/2024/12/13/120100227/kemenpar-promosikan-desa-wisata-dalam-ajang-pariwisata-dunia-di-vietnam,Kemenpar Promosikan Desa Wisata dalam Ajang Pariwisata Dunia di Vietnam,419
526,https://travel.kompas.com/read/2025/11/08/082426727/hari-pahlawan-10-november-ada-promo-tiket-whoosh-mulai-rp-200000,"Hari Pahlawan 10 November, Ada Promo Tiket Whoosh Mulai Rp 200.000",332
527,https://travel.kompas.com/read/2025/11/07/210000827/bakal-ada-wisata-malam-di-pantai-selatan-bantul-yogyakarta,Bakal Ada Wisata Malam di Pantai Selatan Bantul Yogyakarta,428
528,https://travel.kompas.com/read/2025/11/07/200000427/berapa-harga-sewa-pesawat-pribadi-ada-rute-lombok-labuan-bajo,Berapa Harga Sewa Pesawat Pribadi? Ada Rute Lombok-Labuan Bajo,461
529,https://travel.kompas.com/read/2025/11/05/210737127/libur-akhir-tahun-okupansi-kamar-hotel-di-yogyakarta-capai-75-persen,Cari Hotel Jogja untuk Libur Akhir Tahun? Siap-siap Kamar Mulai Penuh,393
530,https://travel.kompas.com/read/2025/10/13/141552127/kampung-vietnam-di-pulau-galang-batam-akan-jadi-cagar-budaya,Kampung Vietnam di Pulau Galang Batam Akan Jadi Cagar Budaya,392
531,https://travel.kompas.com/read/2025/09/03/191500927/masuk-jepang-wajib-tes-tbc-buat-vietnam-indonesia-termasuk-,"Masuk Jepang Wajib Tes TBC buat Vietnam, Indonesia Termasuk?",197
532,https://travel.kompas.com/read/2025/02/17/180500927/vietnam-akan-kembangkan-wisata-halal-gaet-turis-indonesia,"Vietnam Akan Kembangkan Wisata Halal, Gaet Turis Indonesia",242
533,https://travel.kompas.com/read/2025/02/15/180500827/kapan-bulan-terbaik-untuk-pergi-ke-vietnam-ini-saran-dubes-vietnam,Kapan Bulan Terbaik untuk Pergi ke Vietnam? Ini Saran Dubes Vietnam,442
534,https://travel.kompas.com/read/2025/11/08/111107327/cerita-turis-indonesia-kena-penipuan-hotel-di-vietnam-ternyata-ruko-kosong?page=2,"Cerita Turis Indonesia Kena Penipuan Hotel di Vietnam, Ternyata Ruko Kosong",188
535,https://travel.kompas.com/read/2025/11/08/111107327/cerita-turis-indonesia-kena-penipuan-hotel-di-vietnam-ternyata-ruko-kosong?page=1,"Cerita Turis Indonesia Kena Penipuan Hotel di Vietnam, Ternyata Ruko Kosong",434
536,https://travel.kompas.com/read/2025/11/08/111107327/cerita-turis-indonesia-kena-penipuan-hotel-di-vietnam-ternyata-ruko-kosong?page=all#page2,"Cerita Turis Indonesia Kena Penipuan Hotel di Vietnam, Ternyata Ruko Kosong",586
537,http://travel.kompas.com/read/2025/10/25/060000127/5-hotel-di-sekitar-bandara-juanda-surabaya-mulai-rp-275.000-per-malam,"5 Hotel di Sekitar Bandara Juanda Surabaya, Mulai Rp 275.000 Per Malam",385
538,http://travel.kompas.com/read/2025/10/25/134404227/pilihan-hotel-dekat-simpang-lima-semarang-ada-bintang-3-5,"Pilihan Hotel Dekat Simpang Lima Semarang, Ada Bintang 3-5",414
539,https://travel.kompas.com/read/2025/11/07/182024627/catat-jadwal-libur-imlek-2026-ada-long-weekend,"Catat Jadwal Libur Imlek 2026, Ada Long Weekend!",411
540,https://travel.kompas.com/read/2025/01/13/203239327/rute-menuju-danau-linow-tomohon-dari-manado,Rute Menuju Danau Linow Tomohon dari Manado,268
541,https://travel.kompas.com/read/2025/11/01/170500827/pertama-kali-snorkeling-di-bunaken-ini-spot-yang-cocok-untuk-pemula,Pertama Kali Snorkeling di Bunaken? Ini Spot yang Cocok untuk Pemula,368
542,https://travel.kompas.com/read/2025/11/01/153929927/catat-ini-waktu-terbaik-untuk-menyelam-dan-snorkeling-di-bunaken,Catat! Ini Waktu Terbaik untuk Menyelam dan Snorkeling di Bunaken,403
543,https://travel.kompas.com/read/2024/10/14/200500127/pesona-pulau-bunaken-kaya-dengan-biota-lautnya,"Pesona Pulau Bunaken, Kaya dengan Biota Lautnya",332
544,https://travel.kompas.com/read/2022/07/30/080304727/desa-wisata-budo-punya-wisata-mangrove-dan-akses-ke-bunaken,"Desa Wisata Budo, Punya Wisata Mangrove dan Akses ke Bunaken",334
545,http://travel.kompas.com/read/xml/2015/10/27/104100327/Yuk.ke.Bunaken.Lagi.,Yuk ke Bunaken Lagi...,503
546,http://travel.kompas.com/read/xml/2015/10/28/181100527/Berkunjung.ke.Bunaken.Tak.Sulit.Ini.Tipsnya.,"Berkunjung ke Bunaken Tak Sulit, Ini Tipsnya...",444
547,http://travel.kompas.com/read/xml/2015/12/07/152347427/Bunaken.Andalan.Daya.Tarik.Turis.Asing.ke.Sulawesi.Utara,"Bunaken, Andalan Daya Tarik Turis Asing ke Sulawesi Utara",234
548,http://travel.kompas.com/read/2020/08/28/121200927/10-tempat-wisata-manado-dan-sekitarnya-selain-bunaken,10 Tempat Wisata Manado dan Sekitarnya Selain Bunaken,317
549,http://travel.kompas.com/read/2021/07/21/091630227/bunaken-akan-punya-dermaga-baru,Bunaken Akan Punya Dermaga Baru,194
550,https://travel.kompas.com/read/2025/11/04/220000427/staycation-di-manado-coba-hotel-di-pesisir-pantai-ini?page=2,"Staycation di Manado, Coba Hotel di Pesisir Pantai Ini",274
551,https://travel.kompas.com/read/2025/11/04/220000427/staycation-di-manado-coba-hotel-di-pesisir-pantai-ini?page=1,"Staycation di Manado, Coba Hotel di Pesisir Pantai Ini",418
552,https://travel.kompas.com/read/2025/11/04/220000427/staycation-di-manado-coba-hotel-di-pesisir-pantai-ini?page=all#page2,"Staycation di Manado, Coba Hotel di Pesisir Pantai Ini",678
553,http://travel.kompas.com/read/2018/08/21/221700827/popareng-desa-ekowisata-percontohan-di-tn-bunaken,"Popareng, Desa Ekowisata Percontohan di TN Bunaken",316
554,http://travel.kompas.com/read/2021/09/18/111100627/itinerary-3-hari-2-malam-di-manado-indahnya-bawah-laut-tn-bunaken,"Itinerary 3 Hari 2 Malam di Manado, Indahnya Bawah Laut TN Bunaken",397
555,https://travel.kompas.com/read/2025/11/04/090900927/upaya-kemenpar-promosikan-sumatera-barat-ajak-turis-malaysia-menjelajah,"Upaya Kemenpar Promosikan Sumatera Barat, Ajak Turis Malaysia Menjelajah",495
556,https://travel.kompas.com/read/2025/02/19/053100327/5-tempat-rekreasi-di-batam-yang-populer-dikunjungi,5 Tempat Rekreasi di Batam yang Populer Dikunjungi,544
557,https://travel.kompas.com/read/2024/10/01/180200027/5-destinasi-wisata-seru-di-batam-selain-pantai,5 Destinasi Wisata Seru di Batam Selain Pantai,408
558,https://travel.kompas.com/read/2025/10/15/140000827/4-tips-berkunjung-ke-taman-cattleya-sesuaikan-outfit,"4 Tips Berkunjung ke Taman Cattleya, Sesuaikan Outfit",496
559,https://travel.kompas.com/read/2025/10/15/131340627/lokasi-jam-buka-dan-harga-tiket-masuk-taman-cattleya,"Lokasi, Jam Buka dan Harga Tiket Masuk Taman Cattleya",286
560,https://travel.kompas.com/read/2025/10/15/092317727/pavilion-indonesia-raih-penghargaan-kategori-desain-pameran-di-world-expo,Pavilion Indonesia Raih Penghargaan Kategori Desain Pameran di World Expo 2025,515
561,https://travel.kompas.com/read/2025/10/15/091329127/menyambangi-taman-cattleya-wisata-terbuka-hijau-di-jakarta-barat,"Menyambangi Taman Cattleya, Wisata Terbuka Hijau di Jakarta Barat",484
562,https://travel.kompas.com/read/2025/10/14/220046027/waspada-penipuan-vila-di-kota-batu-ini-5-tips-aman-agar-tak-tertipu,"Waspada Penipuan Vila di Kota Batu, Ini 5 Tips Aman agar Tak Tertipu",371
563,https://travel.kompas.com/read/2024/10/25/195136727/wisata-air-untuk-liburan-keluarga-di-citraland-waterpark-manado,Wisata Air untuk Liburan Keluarga di Citraland Waterpark Manado,309
564,https://travel.kompas.com/read/2024/08/09/200821627/rute-menuju-hutan-pinus-lahendong-tomohon-dari-manado,Rute Menuju Hutan Pinus Lahendong Tomohon dari Manado,246
565,https://travel.kompas.com/read/2022/09/09/073300827/5-tempat-instagramable-di-manado-dan-sekitarnya,5 Tempat Instagramable di Manado dan Sekitarnya,330
566,https://travel.kompas.com/read/2020/09/28/154200127/25-tempat-wisata-manado-dan-sekitarnya-yang-wajib-dikunjungi,25 Tempat Wisata Manado dan Sekitarnya yang Wajib Dikunjungi,854
567,https://travel.kompas.com/read/2025/11/04/120100627/4-rekomendasi-tempat-menginap-di-bunaken-dan-manado-cocok-untuk-libur-akhir?page=2,"4 Rekomendasi Tempat Menginap di Bunaken dan Manado, Cocok untuk Libur Akhir Tahun",547
568,https://travel.kompas.com/read/2025/11/04/120100627/4-rekomendasi-tempat-menginap-di-bunaken-dan-manado-cocok-untuk-libur-akhir?page=1,"4 Rekomendasi Tempat Menginap di Bunaken dan Manado, Cocok untuk Libur Akhir Tahun",596
569,https://travel.kompas.com/read/2025/11/04/120100627/4-rekomendasi-tempat-menginap-di-bunaken-dan-manado-cocok-untuk-libur-akhir?page=3,"4 Rekomendasi Tempat Menginap di Bunaken dan Manado, Cocok untuk Libur Akhir Tahun",218
570,https://travel.kompas.com/read/2025/11/04/120100627/4-rekomendasi-tempat-menginap-di-bunaken-dan-manado-cocok-untuk-libur-akhir?page=all#page2,"4 Rekomendasi Tempat Menginap di Bunaken dan Manado, Cocok untuk Libur Akhir Tahun",1307
571,http://travel.kompas.com/read/2018/09/04/091000727/3-kuliner-wajib-coba-untuk-sarapan-di-kota-manado,3 Kuliner Wajib Coba untuk Sarapan di Kota Manado,559
572,http://travel.kompas.com/read/2019/07/05/180600527/5-tempat-wisata-di-manado-dan-sekitarnya-dari-danau-hingga-pantai,"5 Tempat Wisata di Manado dan Sekitarnya, dari Danau hingga Pantai",515
573,http://travel.kompas.com/read/2019/07/30/152916627/dari-jauh-kelihatan-manado-tua-dan-ribuan-turis,Dari Jauh Kelihatan Manado Tua dan Ribuan Turis,674
574,http://travel.kompas.com/read/2020/03/11/200600727/rekomendasi-8-tempat-kuliner-di-manado-bubur-tinutuan-sampai-dabu-dabu,"Rekomendasi 8 Tempat Kuliner di Manado, Bubur Tinutuan sampai Dabu-dabu",492
575,http://travel.kompas.com/read/2020/03/11/174413927/liburan-hemat-di-manado-ikuti-itinerary-2-hari-1-malam-berikut,"Liburan Hemat di Manado, Ikuti Itinerary 2 Hari 1 Malam Berikut",444
576,https://travel.kompas.com/read/2025/04/06/080300727/10-tempat-wisata-semarang-2025-kunjungi-bersama-keluarga,"10 Tempat Wisata Semarang 2025, Kunjungi Bersama Keluarga",554
577,https://travel.kompas.com/read/2024/12/30/160300827/15-wisata-semarang-untuk-anak-muda-di-malam-tahun-baru,15 Wisata Semarang untuk Anak Muda di Malam Tahun Baru,727
578,https://travel.kompas.com/read/2025/10/25/134404227/pilihan-hotel-dekat-simpang-lima-semarang-ada-bintang-3-5?page=2,"Pilihan Hotel Dekat Simpang Lima Semarang, Ada Bintang 3-5",259
579,https://travel.kompas.com/read/2025/10/25/134404227/pilihan-hotel-dekat-simpang-lima-semarang-ada-bintang-3-5?page=1,"Pilihan Hotel Dekat Simpang Lima Semarang, Ada Bintang 3-5",414
580,https://travel.kompas.com/read/2025/10/25/134404227/pilihan-hotel-dekat-simpang-lima-semarang-ada-bintang-3-5?page=all#page2,"Pilihan Hotel Dekat Simpang Lima Semarang, Ada Bintang 3-5",648
581,https://travel.kompas.com/read/2025/10/25/100000227/libur-nataru-2025-2026--ada-jutaan-diskon-tiket-kereta-kapal-laut-pesawat,"Libur Nataru 2025/2026: Ada Jutaan Diskon Tiket Kereta, Kapal Laut, Pesawat",541
582,https://travel.kompas.com/read/2025/10/25/083705827/siap-siap-banyuwangi-ke-bali-pp-bisa-naik-pesawat-terbang-laut,Siap-siap! Banyuwangi ke Bali PP Bisa Naik Pesawat Terbang Laut,310
583,https://travel.kompas.com/read/2025/10/24/194134827/ada-festival-lampion-di-pantai-goa-cemara-bantul-25-oktober-2025-acara-mulai,"Ada Festival Lampion di Pantai Goa Cemara Bantul 25 Oktober 2025, Acara Mulai Sore",412
584,https://travel.kompas.com/read/2025/10/24/152036327/destinasi-healing-di-mandalika-perpaduan-kearifan-lokal-dan-keindahan-alam,"Destinasi “Healing” di Mandalika, Perpaduan Kearifan Lokal dan Keindahan Alam",463
585,http://travel.kompas.com/read/2025/10/25/190700827/panduan-lengkap-ke-desa-wisata-osing-kemiren-simak-sebelum-datang,"Panduan Lengkap ke Desa Wisata Osing Kemiren, Simak Sebelum Datang",471
586,http://travel.kompas.com/read/2025/10/26/090900227/unit-layanan-kesehatan-akan-beroperasi-di-wisata-unggulan-probolinggo,Unit Layanan Kesehatan Akan Beroperasi di Wisata Unggulan Probolinggo,305
587,http://travel.kompas.com/read/2025/10/25/200800227/aturan-bawa-powerbank-di-kereta-kamu-dilarang-lakukan-ini,"Aturan Bawa Powerbank di Kereta, Kamu Dilarang Lakukan Ini",384
588,http://travel.kompas.com/read/2025/10/26/120100127/agroeduwisata-ragunan-wisata-edukasi-urban-farming-gratis-di-jaksel,"Agroeduwisata Ragunan, Wisata Edukasi Urban Farming Gratis di Jaksel",334
589,https://travel.kompas.com/read/2025/10/27/090900027/kereta-terdampak-kecelakaan-atau-bencana-kai-beri-refund-100-persen,"Kereta Terdampak Kecelakaan atau Bencana, KAI Beri Refund 100 Persen",567
590,https://travel.kompas.com/read/2025/10/26/170500827/36-orang-nekat-naik-gede-pangrango-saat-tutup-ini-sanksinya,"36 Orang Nekat Naik Gede-Pangrango Saat Tutup, Ini Sanksinya",253
591,https://travel.kompas.com/read/2025/10/26/153059227/timor-leste-resmi-jadi-anggota-asean-ini-pesona-alamnya-yang-menakjubkan,"Timor Leste Resmi Jadi Anggota ASEAN, Ini Pesona Alamnya yang Menakjubkan",412
592,https://travel.kompas.com/read/2025/10/26/210100027/akhir-tahun-bertabur-diskon-tiket-pesawat-kereta-hingga-kapal,"Akhir Tahun Bertabur Diskon Tiket Pesawat, Kereta, hingga Kapal",434
593,https://travel.kompas.com/read/2025/10/28/070700527/7-hotel-dekat-gbk-dengan-harga-mulai-rp-200.000-an-jaraknya-tak-sampai-5-km-?page=2,"7 Hotel Dekat GBK dengan Harga Mulai Rp 200.000-an, Jaraknya Tak Sampai 5 Km!",224
594,https://travel.kompas.com/read/2025/10/28/070700527/7-hotel-dekat-gbk-dengan-harga-mulai-rp-200.000-an-jaraknya-tak-sampai-5-km-?page=1,"7 Hotel Dekat GBK dengan Harga Mulai Rp 200.000-an, Jaraknya Tak Sampai 5 Km!",417
595,https://travel.kompas.com/read/2025/10/28/070700527/7-hotel-dekat-gbk-dengan-harga-mulai-rp-200.000-an-jaraknya-tak-sampai-5-km-?page=all#page2,"7 Hotel Dekat GBK dengan Harga Mulai Rp 200.000-an, Jaraknya Tak Sampai 5 Km!",594
596,http://travel.kompas.com/read/2025/10/09/155923027/kenapa-tidak-ada-jam-dinding-di-kamar-hotel-ini-penjelasannya,Kenapa Tidak Ada Jam Dinding di Kamar Hotel? Ini Penjelasannya!,345
597,http://travel.kompas.com/read/2025/10/10/090900727/49-promo-hotel-hingga-klinik-kecantikan-cukup-tunjukkan-boarding-pass-kereta,"49 Promo Hotel hingga Klinik Kecantikan, Cukup Tunjukkan Boarding Pass Kereta",587
598,https://travel.kompas.com/read/2025/10/28/050500127/pulihkan-ekosistem-endemik-bromo-jalur-lingkar-kaldera-tengger-akan-ditata,"Pulihkan Ekosistem Endemik Bromo, Jalur Lingkar Kaldera Tengger akan Ditata",281
599,https://travel.kompas.com/read/2025/10/27/220723027/perjalanan-ka-jarak-jauh-dari-jakarta-kembali-normal-sore-ini,Perjalanan KA Jarak Jauh dari Jakarta Kembali Normal Sore Ini,519
600,https://travel.kompas.com/read/2025/10/27/205509027/museum-sumpah-pemuda-ada-di-mana-ini-lokasi-jam-buka-dan-harga-tiketnya,"Museum Sumpah Pemuda Ada di Mana? Ini Lokasi, Jam Buka, dan Harga Tiketnya",468
601,https://travel.kompas.com/read/2025/10/27/174210127/15-kota-paling-aman-di-dunia-untuk-liburan-apakah-indonesia-termasuk,"15 Kota Paling Aman di Dunia untuk Liburan, Apakah Indonesia Termasuk?",373
602,https://travel.kompas.com/read/2025/10/27/160022727/jadwal-kapal-pelni-jakarta-makassar-29-oktober-19-november-2025-cek,"Jadwal Kapal Pelni Jakarta-Makassar 29 Oktober-19 November 2025, Cek Keberangkatan KM Dobonsolo",596
603,https://travel.kompas.com/read/2025/07/31/183300227/3-tempat-wisata-di-surabaya-timur-yang-gratis-tiket-masuk,3 Tempat Wisata di Surabaya Timur yang Gratis Tiket Masuk,413
604,https://travel.kompas.com/read/2025/07/29/160300227/10-wisata-di-surabaya-yang-lagi-hits-ada-yang-bebas-tiket-masuk,"10 Wisata di Surabaya yang Lagi Hits, Ada yang Bebas Tiket Masuk!",675
605,https://travel.kompas.com/read/2025/07/22/090300427/jadi-stasiun-favorit-turis-asing-10-wisata-dekat-stasiun-surabaya-gubeng,"Jadi Stasiun Favorit Turis Asing, 10 Wisata dekat Stasiun Surabaya Gubeng",744
606,https://travel.kompas.com/read/2025/10/25/060000127/5-hotel-di-sekitar-bandara-juanda-surabaya-mulai-rp-275.000-per-malam?page=2,"5 Hotel di Sekitar Bandara Juanda Surabaya, Mulai Rp 275.000 Per Malam",424
607,https://travel.kompas.com/read/2025/10/25/060000127/5-hotel-di-sekitar-bandara-juanda-surabaya-mulai-rp-275.000-per-malam?page=1,"5 Hotel di Sekitar Bandara Juanda Surabaya, Mulai Rp 275.000 Per Malam",385
608,https://travel.kompas.com/read/2025/10/25/060000127/5-hotel-di-sekitar-bandara-juanda-surabaya-mulai-rp-275.000-per-malam?page=all#page2,"5 Hotel di Sekitar Bandara Juanda Surabaya, Mulai Rp 275.000 Per Malam",779
609,https://travel.kompas.com/read/2025/10/24/160300627/jejak-imani-sentuh-hati-jemaah-lewat-manasik-umrah-bersama-ustaz-salim-a,Jejak Imani Sentuh Hati Jemaah lewat Manasik Umrah Bersama Ustaz Salim A Fillah,546
610,https://travel.kompas.com/read/2025/10/24/113100827/liburan-ke-desa-wisata-osing-kemiren-bisa-ngapain-aja-,"Liburan ke Desa Wisata Osing Kemiren, Bisa Ngapain Aja?",342
611,https://travel.kompas.com/read/2025/10/06/210437427/batavia-tales-episode-3-hadirkan-gema-romansa-dan-kisah-sejarah-di-pik,Batavia Tales Episode 3 Hadirkan Gema Romansa dan Kisah Sejarah di PIK,524
612,https://travel.kompas.com/read/2025/06/07/204855627/pik-tourism-board-hadir-di-sitf-2025-dorong-pik-jadi-destinasi-kelas-dunia,"PIK Tourism Board Hadir di SITF 2025, Dorong PIK Jadi Destinasi Kelas Dunia",371
613,http://travel.kompas.com/read/2025/10/09/154838927/wonderful-indonesia-tourism-fair-2025-hadir-di-nice-pik-2,Wonderful Indonesia Tourism Fair 2025 Hadir di NICE PIK 2,356
614,http://travel.kompas.com/read/2023/05/05/153100927/panduan-lengkap-ke-aloha-pik-2-harga-tiket-hingga-jam-buka,"Panduan Lengkap ke Aloha PIK 2, Harga Tiket hingga Jam Buka",404
615,http://travel.kompas.com/read/2025/06/21/150300427/pertama-di-asia-tenggara-playground-terbesar-di-dunia-hadir-di-pik-2,"Pertama di Asia Tenggara, Playground Terbesar di Dunia Hadir di PIK 2",322
616,http://travel.kompas.com/read/2025/06/07/204855627/pik-tourism-board-hadir-di-sitf-2025-dorong-pik-jadi-destinasi-kelas-dunia,"PIK Tourism Board Hadir di SITF 2025, Dorong PIK Jadi Destinasi Kelas Dunia",371
617,http://travel.kompas.com/read/2025/05/22/181417927/5-tempat-wisata-di-pik-2-yang-dilewati-transjabodetabek-blok-m-pik-2,5 Tempat Wisata di PIK 2 yang Dilewati Transjabodetabek Blok M-PIK 2,417
618,https://travel.kompas.com/read/2025/10/13/190700227/aturan-baru-berwisata-ke-india-turis-wajib-isi-kartu-e-arrival-,"Aturan Baru Berwisata ke India, Turis Wajib Isi Kartu E-Arrival",363
619,https://travel.kompas.com/read/2025/10/13/170500327/damri-jakarta-surabaya-hanya-8-jam-ini-rahasianya-,"DAMRI Jakarta–Surabaya Hanya 8 Jam, Ini Rahasianya!",376
620,https://travel.kompas.com/read/2025/10/13/180600327/sejarah-kuala-lumpur-dulu-bukan-kota-besar-dan-cuma-kawasan-kecil,"Sejarah Kuala Lumpur, Dulu Bukan Kota Besar dan Cuma Kawasan Kecil",348
621,https://travel.kompas.com/read/2025/10/13/160400327/alami-bahaya-saat-berwisata-di-kota-tua-jakarta-hubungi-nomor-darurat-ini,"Alami Bahaya Saat Berwisata di kota Tua Jakarta, Hubungi Nomor Darurat Ini",420
622,https://travel.kompas.com/read/2025/10/13/133500527/hotel-tertua-dunia-ada-di-jepang-berdiri-sejak-1.300-tahun-lalu,"Hotel Tertua Dunia Ada di Jepang, Berdiri Sejak 1.300 Tahun Lalu",306
623,https://travel.kompas.com/read/2025/10/11/070700227/wisata-jepang-diteror-beruang-pemerintah-turun-tangan,"Wisata Jepang Diteror Beruang, Pemerintah Turun Tangan",252
624,https://travel.kompas.com/read/2025/10/13/193100627/pajak-hotel-di-jepang-naik-10-kali-lipat-berlaku-di-kota-ini?page=2,"Pajak Hotel di Jepang Naik 10 Kali Lipat, Berlaku di Kota Ini",328
625,https://travel.kompas.com/read/2025/10/13/193100627/pajak-hotel-di-jepang-naik-10-kali-lipat-berlaku-di-kota-ini?page=1,"Pajak Hotel di Jepang Naik 10 Kali Lipat, Berlaku di Kota Ini",384
626,https://travel.kompas.com/read/2025/10/13/193100627/pajak-hotel-di-jepang-naik-10-kali-lipat-berlaku-di-kota-ini?page=all#page2,"Pajak Hotel di Jepang Naik 10 Kali Lipat, Berlaku di Kota Ini",686
627,http://travel.kompas.com/read/2025/09/28/070700827/liburan-ke-jepang-intip-14-tempat-wisata-populer-di-hokkaido,Liburan ke Jepang? Intip 14 Tempat Wisata Populer di Hokkaido,242
628,http://travel.kompas.com/read/2025/09/28/080800727/3-kota-onsen-paling-terkenal-di-jepang-pas-untuk-healing-saat-musim-gugur,"3 Kota Onsen Paling Terkenal di Jepang, Pas untuk Healing Saat Musim Gugur",205
629,http://travel.kompas.com/read/2025/09/28/111100327/apa-itu-arak-arakan-omikoshi-jepang-dan-perannya-dalam-festival-,Apa Itu Arak-arakan Omikoshi Jepang dan Perannya dalam Festival?,290
630,http://travel.kompas.com/read/2025/09/29/170500127/5-tempat-wisata-di-nagoya-yang-wajib-dikunjungi-catat-sebelum-ke-jepang,"5 Tempat Wisata di Nagoya yang Wajib Dikunjungi, Catat Sebelum ke Jepang",447
631,http://travel.kompas.com/read/2025/09/29/153500327/mau-lihat-daun-momiji-di-jepang-6-destinasi-musim-gugur-ini-sayang-dilewatkan,Mau Lihat Daun Momiji di Jepang? 6 Destinasi Musim Gugur Ini Sayang Dilewatkan,227
632,https://travel.kompas.com/read/2025/10/13/150300327/cuma-tersisa-satu-begini-bentuk-gerbang-pelabuhan-melaka-zaman-dulu,"Cuma Tersisa Satu, Begini Bentuk Gerbang Pelabuhan Melaka Zaman Dulu",274
633,https://travel.kompas.com/read/2025/07/30/055511827/5-resor-mewah-di-bali-masuk-daftar-resor-terbaik-se-asia-mana-saja,"5 Resor Mewah di Bali Masuk Daftar Resor Terbaik se-Asia, Mana Saja?",516
634,https://travel.kompas.com/read/2025/10/12/193000427/gabungan-industri-pariwisata-indonesia-dihapus-dari-undang-undang,Gabungan Industri Pariwisata Indonesia Dihapus dari Undang-Undang Kepariwisataan,475
635,https://travel.kompas.com/read/2025/10/12/152000127/wisata-ke-kota-tua-jakarta-kini-makin-aman-bisa-langsung-whatsapp-petugas,"Wisata ke Kota Tua Jakarta Kini Makin Aman, Bisa Langsung WhatsApp Petugas",400
636,https://travel.kompas.com/read/2025/10/12/180000327/malam-mingguan-di-jakarta-kini-bisa-ke-ragunan-begini-caranya,"Malam Mingguan di Jakarta Kini Bisa ke Ragunan, Begini Caranya",412
637,https://travel.kompas.com/read/2025/10/12/160000627/asal-usul-jalan-harmoni-pusat-rumah-ibadah-lintas-agama-di-melaka,"Asal Usul Jalan Harmoni, Pusat Rumah Ibadah Lintas Agama di Melaka",526
638,https://travel.kompas.com/read/2025/10/12/141439327/masjid-di-melaka-ini-punya-arsitektur-lintas-negara-seperti-apa-bentuknya,"Masjid di Melaka ini Punya Arsitektur Lintas Negara, Seperti Apa Bentuknya?",507
639,https://travel.kompas.com/read/2024/12/16/210944127/tabiang-takuruang-nagari-sianok-harga-tiket-jam-buka-dan-lokasi,"Tabiang Takuruang Nagari Sianok: Harga Tiket, Jam Buka, dan Lokasi",229
640,http://travel.kompas.com/read/2022/08/09/210100927/5-tips-keliling-ngarai-sianok-di-sumatera-barat-naik-jip-offroad,5 Tips Keliling Ngarai Sianok di Sumatera Barat Naik Jip Offroad,396
641,http://travel.kompas.com/read/2022/08/09/122456127/jelajahi-ngarai-sianok-sumatera-barat-dengan-naik-jip-off-road,Jelajahi Ngarai Sianok Sumatera Barat dengan Naik Jip Off-Road,474
642,http://travel.kompas.com/read/2022/08/10/140700027/panduan-naik-jip-menyusuri-ngarai-sianok-harga-dan-rutenya,"Panduan Naik Jip Menyusuri Ngarai Sianok, Harga dan Rutenya",480
643,http://travel.kompas.com/read/2024/12/16/201500727/tabiang-takuruang-nagari-sianok-pemandangan-tebing-indah-mempesona,"Tabiang Takuruang Nagari Sianok, Pemandangan Tebing Indah Mempesona",270
644,http://travel.kompas.com/read/2024/12/16/210944127/tabiang-takuruang-nagari-sianok-harga-tiket-jam-buka-dan-lokasi,"Tabiang Takuruang Nagari Sianok: Harga Tiket, Jam Buka, dan Lokasi",229
645,https://travel.kompas.com/read/2025/10/11/190700427/pendakian-gede-pangrango-tutup-mulai-13-oktober-2025-bereskan-masalah-sampah,"Pendakian Gede Pangrango Tutup Mulai 13 Oktober 2025, Bereskan Masalah Sampah",440
646,https://travel.kompas.com/read/2025/10/11/182206527/daftar-13-kereta-api-bersubsidi-2025-cek-harga-rute-dan-cara-beli-tiket,"Daftar 13 Kereta Api Bersubsidi 2025, Cek Harga, Rute, dan Cara Beli Tiket Kereta PSO!",350
647,https://travel.kompas.com/read/2025/10/11/170500427/4-tips-berkunjung-ke-rumah-penghulu-abu-seman-di-malaysia-bawa-uang-tunai,"4 Tips Berkunjung ke Rumah Penghulu Abu Seman di Malaysia, Bawa Uang Tunai",420
648,https://travel.kompas.com/read/2025/10/10/220812627/berapa-kisaran-biaya-pernikahan-amanda-manopo-di-the-langham-jakarta,Berapa Kisaran Biaya Pernikahan Amanda Manopo di The Langham Jakarta?,498
649,https://travel.kompas.com/read/2025/10/07/142816827/desa-penglipuran-bali-lokasi-jam-operasional-dan-harga-tiket-masuk-2025,"Desa Penglipuran Bali: Lokasi, Jam Operasional, dan Harga Tiket Masuk 2025",308
650,https://travel.kompas.com/read/2025/10/05/110000427/ikut-tur-jip-sunrise-di-kintamani-bali-berapa-biayanya-,"Ikut Tur Jip Sunrise di Kintamani Bali, Berapa Biayanya?",395
651,https://travel.kompas.com/read/2025/09/30/150300727/kapal-pesiar-ramah-lingkungan-akan-berlayar-di-danau-batur-kintamani-bali,"Kapal Pesiar Ramah Lingkungan Akan Berlayar di Danau Batur Kintamani, Bali",329
